id_g,node_type,d_src,d_dst,supply,demand
268,1,3,0,13.0,0.0
268,1,0,0,32.0,0.0
268,1,4,0,25.0,0.0
268,0,0,0,0.0,2.0
268,0,0,0,0.0,8.0
268,0,0,1,0.0,2.0
268,0,0,1,0.0,3.0
268,0,0,1,0.0,19.0
268,0,0,3,0.0,5.0
268,0,0,2,0.0,15.0
268,0,0,3,0.0,38.0
268,0,0,2,0.0,32.0
268,0,0,2,0.0,9.0
268,0,0,2,0.0,3.0
268,0,0,3,0.0,21.0
268,0,0,1,0.0,2.0
268,0,0,2,0.0,29.0
268,0,0,1,0.0,5.0
268,0,0,2,0.0,50.0
268,0,0,1,0.0,9.0
268,0,0,1,0.0,7.0
268,0,0,2,0.0,27.0
268,0,0,2,0.0,7.0
268,0,0,4,0.0,27.0
269,1,5,0,24.0,0.0
269,1,4,0,19.0,0.0
269,1,5,0,31.0,0.0
269,1,5,0,30.0,0.0
269,1,2,0,26.0,0.0
269,1,2,0,14.0,0.0
269,1,3,0,23.0,0.0
269,1,3,0,20.0,0.0
269,1,5,0,63.0,0.0
269,1,2,0,13.0,0.0
269,1,3,0,32.0,0.0
269,1,3,0,25.0,0.0
269,0,0,2,0.0,2.0
269,0,0,1,0.0,8.0
269,0,0,3,0.0,2.0
269,0,0,1,0.0,3.0
269,0,0,1,0.0,19.0
269,0,0,2,0.0,5.0
269,0,0,1,0.0,15.0
269,0,0,4,0.0,38.0
269,0,0,1,0.0,32.0
269,0,0,1,0.0,9.0
269,0,0,1,0.0,3.0
269,0,0,3,0.0,21.0
269,0,0,2,0.0,2.0
269,0,0,4,0.0,29.0
269,0,0,1,0.0,5.0
269,0,0,3,0.0,50.0
269,0,0,1,0.0,9.0
269,0,0,2,0.0,7.0
269,0,0,4,0.0,27.0
269,0,0,1,0.0,7.0
269,0,0,3,0.0,27.0
270,1,5,0,24.0,0.0
270,1,3,0,19.0,0.0
270,1,6,0,31.0,0.0
270,1,5,0,30.0,0.0
270,1,2,0,26.0,0.0
270,1,6,0,14.0,0.0
270,1,0,0,23.0,0.0
270,1,3,0,20.0,0.0
270,1,4,0,63.0,0.0
270,1,3,0,13.0,0.0
270,1,2,0,32.0,0.0
270,1,2,0,25.0,0.0
270,0,0,1,0.0,2.0
270,0,0,1,0.0,8.0
270,0,0,1,0.0,2.0
270,0,0,2,0.0,3.0
270,0,0,0,0.0,19.0
270,0,0,2,0.0,5.0
270,0,0,1,0.0,15.0
270,0,0,3,0.0,38.0
270,0,0,3,0.0,32.0
270,0,0,3,0.0,9.0
270,0,0,1,0.0,3.0
270,0,0,2,0.0,21.0
270,0,0,3,0.0,2.0
270,0,0,3,0.0,29.0
270,0,0,1,0.0,5.0
270,0,0,4,0.0,50.0
270,0,0,2,0.0,9.0
270,0,0,2,0.0,7.0
270,0,0,3,0.0,27.0
270,0,0,1,0.0,7.0
270,0,0,2,0.0,27.0
271,1,6,0,24.0,0.0
271,1,4,0,19.0,0.0
271,1,5,0,31.0,0.0
271,1,5,0,30.0,0.0
271,1,5,0,26.0,0.0
271,1,5,0,14.0,0.0
271,1,4,0,23.0,0.0
271,1,4,0,20.0,0.0
271,1,0,0,63.0,0.0
271,1,0,0,13.0,0.0
271,1,3,0,32.0,0.0
271,1,0,0,25.0,0.0
271,0,0,2,0.0,2.0
271,0,0,1,0.0,8.0
271,0,0,2,0.0,2.0
271,0,0,1,0.0,3.0
271,0,0,2,0.0,19.0
271,0,0,2,0.0,5.0
271,0,0,1,0.0,15.0
271,0,0,3,0.0,38.0
271,0,0,2,0.0,32.0
271,0,0,2,0.0,9.0
271,0,0,1,0.0,3.0
271,0,0,4,0.0,21.0
271,0,0,5,0.0,2.0
271,0,0,3,0.0,29.0
271,0,0,1,0.0,5.0
271,0,0,2,0.0,50.0
271,0,0,3,0.0,9.0
271,0,0,2,0.0,7.0
271,0,0,1,0.0,27.0
271,0,0,0,0.0,7.0
271,0,0,1,0.0,27.0
272,1,5,0,24.0,0.0
272,1,0,0,19.0,0.0
272,1,6,0,31.0,0.0
272,1,3,0,30.0,0.0
272,1,4,0,26.0,0.0
272,1,3,0,14.0,0.0
272,1,4,0,23.0,0.0
272,1,5,0,20.0,0.0
272,1,4,0,63.0,0.0
272,1,3,0,13.0,0.0
272,1,5,0,32.0,0.0
272,1,3,0,25.0,0.0
272,0,0,1,0.0,2.0
272,0,0,1,0.0,8.0
272,0,0,2,0.0,2.0
272,0,0,3,0.0,3.0
272,0,0,3,0.0,19.0
272,0,0,1,0.0,5.0
272,0,0,2,0.0,15.0
272,0,0,3,0.0,38.0
272,0,0,1,0.0,32.0
272,0,0,1,0.0,9.0
272,0,0,2,0.0,3.0
272,0,0,4,0.0,21.0
272,0,0,2,0.0,2.0
272,0,0,4,0.0,29.0
272,0,0,1,0.0,5.0
272,0,0,5,0.0,50.0
272,0,0,1,0.0,9.0
272,0,0,3,0.0,7.0
272,0,0,2,0.0,27.0
272,0,0,1,0.0,7.0
272,0,0,2,0.0,27.0
273,1,5,0,24.0,0.0
273,1,3,0,19.0,0.0
273,1,4,0,31.0,0.0
273,1,4,0,30.0,0.0
273,1,3,0,26.0,0.0
273,1,2,0,14.0,0.0
273,1,5,0,23.0,0.0
273,1,4,0,20.0,0.0
273,1,4,0,63.0,0.0
273,1,3,0,13.0,0.0
273,1,4,0,32.0,0.0
273,1,4,0,25.0,0.0
273,0,0,2,0.0,2.0
273,0,0,3,0.0,8.0
273,0,0,1,0.0,2.0
273,0,0,1,0.0,3.0
273,0,0,1,0.0,19.0
273,0,0,2,0.0,5.0
273,0,0,1,0.0,15.0
273,0,0,3,0.0,38.0
273,0,0,1,0.0,32.0
273,0,0,1,0.0,9.0
273,0,0,2,0.0,3.0
273,0,0,3,0.0,21.0
273,0,0,2,0.0,2.0
273,0,0,4,0.0,29.0
273,0,0,3,0.0,5.0
273,0,0,4,0.0,50.0
273,0,0,1,0.0,9.0
273,0,0,2,0.0,7.0
273,0,0,2,0.0,27.0
273,0,0,3,0.0,7.0
273,0,0,3,0.0,27.0
274,1,8,0,24.0,0.0
274,1,2,0,19.0,0.0
274,1,5,0,31.0,0.0
274,1,6,0,30.0,0.0
274,1,7,0,26.0,0.0
274,1,4,0,14.0,0.0
274,1,0,0,23.0,0.0
274,1,3,0,20.0,0.0
274,1,8,0,63.0,0.0
274,1,3,0,13.0,0.0
274,1,6,0,32.0,0.0
274,1,3,0,25.0,0.0
274,0,0,2,0.0,2.0
274,0,0,2,0.0,8.0
274,0,0,5,0.0,2.0
274,0,0,4,0.0,3.0
274,0,0,2,0.0,19.0
274,0,0,1,0.0,5.0
274,0,0,2,0.0,15.0
274,0,0,3,0.0,38.0
274,0,0,3,0.0,32.0
274,0,0,1,0.0,9.0
274,0,0,2,0.0,3.0
274,0,0,3,0.0,21.0
274,0,0,2,0.0,2.0
274,0,0,4,0.0,29.0
274,0,0,4,0.0,5.0
274,0,0,4,0.0,50.0
274,0,0,2,0.0,9.0
274,0,0,2,0.0,7.0
274,0,0,3,0.0,27.0
274,0,0,2,0.0,7.0
274,0,0,2,0.0,27.0
275,1,8,0,24.0,0.0
275,1,5,0,19.0,0.0
275,1,0,0,31.0,0.0
275,1,4,0,30.0,0.0
275,1,5,0,26.0,0.0
275,1,4,0,14.0,0.0
275,1,4,0,23.0,0.0
275,1,2,0,20.0,0.0
275,1,4,0,63.0,0.0
275,1,3,0,13.0,0.0
275,1,3,0,32.0,0.0
275,1,0,0,25.0,0.0
275,0,0,1,0.0,2.0
275,0,0,2,0.0,8.0
275,0,0,2,0.0,2.0
275,0,0,3,0.0,3.0
275,0,0,3,0.0,19.0
275,0,0,1,0.0,5.0
275,0,0,2,0.0,15.0
275,0,0,4,0.0,38.0
275,0,0,1,0.0,32.0
275,0,0,2,0.0,9.0
275,0,0,2,0.0,3.0
275,0,0,1,0.0,21.0
275,0,0,2,0.0,2.0
275,0,0,3,0.0,29.0
275,0,0,1,0.0,5.0
275,0,0,3,0.0,50.0
275,0,0,1,0.0,9.0
275,0,0,1,0.0,7.0
275,0,0,2,0.0,27.0
275,0,0,1,0.0,7.0
275,0,0,4,0.0,27.0
276,1,5,0,24.0,0.0
276,1,4,0,19.0,0.0
276,1,5,0,31.0,0.0
276,1,5,0,30.0,0.0
276,1,2,0,26.0,0.0
276,1,2,0,14.0,0.0
276,1,5,0,23.0,0.0
276,1,0,0,20.0,0.0
276,1,6,0,63.0,0.0
276,1,3,0,13.0,0.0
276,1,1,0,32.0,0.0
276,1,4,0,25.0,0.0
276,0,0,2,0.0,2.0
276,0,0,2,0.0,8.0
276,0,0,2,0.0,2.0
276,0,0,1,0.0,3.0
276,0,0,3,0.0,19.0
276,0,0,3,0.0,5.0
276,0,0,1,0.0,15.0
276,0,0,3,0.0,38.0
276,0,0,1,0.0,32.0
276,0,0,3,0.0,9.0
276,0,0,1,0.0,3.0
276,0,0,3,0.0,21.0
276,0,0,2,0.0,2.0
276,0,0,4,0.0,29.0
276,0,0,1,0.0,5.0
276,0,0,3,0.0,50.0
276,0,0,1,0.0,9.0
276,0,0,1,0.0,7.0
276,0,0,3,0.0,27.0
276,0,0,1,0.0,7.0
276,0,0,1,0.0,27.0
277,1,8,0,24.0,0.0
277,1,0,0,19.0,0.0
277,1,4,0,31.0,0.0
277,1,4,0,30.0,0.0
277,1,3,0,26.0,0.0
277,1,5,0,14.0,0.0
277,1,4,0,23.0,0.0
277,1,3,0,20.0,0.0
277,1,5,0,63.0,0.0
277,1,5,0,13.0,0.0
277,1,2,0,32.0,0.0
277,1,5,0,25.0,0.0
277,0,0,2,0.0,2.0
277,0,0,1,0.0,8.0
277,0,0,2,0.0,2.0
277,0,0,5,0.0,3.0
277,0,0,2,0.0,19.0
277,0,0,1,0.0,5.0
277,0,0,2,0.0,15.0
277,0,0,2,0.0,38.0
277,0,0,1,0.0,32.0
277,0,0,3,0.0,9.0
277,0,0,3,0.0,3.0
277,0,0,3,0.0,21.0
277,0,0,1,0.0,2.0
277,0,0,3,0.0,29.0
277,0,0,2,0.0,5.0
277,0,0,4,0.0,50.0
277,0,0,2,0.0,9.0
277,0,0,2,0.0,7.0
277,0,0,3,0.0,27.0
277,0,0,2,0.0,7.0
277,0,0,2,0.0,27.0
278,1,6,0,24.0,0.0
278,1,5,0,19.0,0.0
278,1,5,0,31.0,0.0
278,1,5,0,30.0,0.0
278,1,4,0,26.0,0.0
278,1,3,0,14.0,0.0
278,1,0,0,23.0,0.0
278,1,3,0,20.0,0.0
278,1,6,0,63.0,0.0
278,1,3,0,13.0,0.0
278,1,2,0,32.0,0.0
278,1,2,0,25.0,0.0
278,0,0,1,0.0,2.0
278,0,0,3,0.0,8.0
278,0,0,3,0.0,2.0
278,0,0,1,0.0,3.0
278,0,0,1,0.0,19.0
278,0,0,1,0.0,5.0
278,0,0,1,0.0,15.0
278,0,0,2,0.0,38.0
278,0,0,1,0.0,32.0
278,0,0,2,0.0,9.0
278,0,0,3,0.0,3.0
278,0,0,3,0.0,21.0
278,0,0,4,0.0,2.0
278,0,0,3,0.0,29.0
278,0,0,1,0.0,5.0
278,0,0,5,0.0,50.0
278,0,0,1,0.0,9.0
278,0,0,2,0.0,7.0
278,0,0,2,0.0,27.0
278,0,0,1,0.0,7.0
278,0,0,3,0.0,27.0
279,1,8,0,24.0,0.0
279,1,3,0,19.0,0.0
279,1,5,0,31.0,0.0
279,1,4,0,30.0,0.0
279,1,4,0,26.0,0.0
279,1,2,0,14.0,0.0
279,1,4,0,23.0,0.0
279,1,1,0,20.0,0.0
279,1,4,0,63.0,0.0
279,1,3,0,13.0,0.0
279,1,5,0,32.0,0.0
279,1,6,0,25.0,0.0
279,0,0,1,0.0,2.0
279,0,0,5,0.0,8.0
279,0,0,1,0.0,2.0
279,0,0,1,0.0,3.0
279,0,0,1,0.0,19.0
279,0,0,2,0.0,5.0
279,0,0,1,0.0,15.0
279,0,0,5,0.0,38.0
279,0,0,3,0.0,32.0
279,0,0,3,0.0,9.0
279,0,0,3,0.0,3.0
279,0,0,3,0.0,21.0
279,0,0,1,0.0,2.0
279,0,0,4,0.0,29.0
279,0,0,2,0.0,5.0
279,0,0,4,0.0,50.0
279,0,0,2,0.0,9.0
279,0,0,1,0.0,7.0
279,0,0,2,0.0,27.0
279,0,0,2,0.0,7.0
279,0,0,2,0.0,27.0
280,1,8,0,24.0,0.0
280,1,6,0,19.0,0.0
280,1,5,0,31.0,0.0
280,1,0,0,30.0,0.0
280,1,4,0,26.0,0.0
280,1,0,0,14.0,0.0
280,1,3,0,23.0,0.0
280,1,2,0,20.0,0.0
280,1,0,0,63.0,0.0
280,1,0,0,13.0,0.0
280,1,2,0,32.0,0.0
280,1,4,0,25.0,0.0
280,0,0,1,0.0,2.0
280,0,0,2,0.0,8.0
280,0,0,2,0.0,2.0
280,0,0,1,0.0,3.0
280,0,0,1,0.0,19.0
280,0,0,1,0.0,5.0
280,0,0,1,0.0,15.0
280,0,0,3,0.0,38.0
280,0,0,1,0.0,32.0
280,0,0,2,0.0,9.0
280,0,0,0,0.0,3.0
280,0,0,2,0.0,21.0
280,0,0,2,0.0,2.0
280,0,0,1,0.0,29.0
280,0,0,1,0.0,5.0
280,0,0,3,0.0,50.0
280,0,0,2,0.0,9.0
280,0,0,3,0.0,7.0
280,0,0,1,0.0,27.0
280,0,0,1,0.0,7.0
280,0,0,3,0.0,27.0
281,1,7,0,24.0,0.0
281,1,5,0,19.0,0.0
281,1,5,0,31.0,0.0
281,1,4,0,30.0,0.0
281,1,3,0,26.0,0.0
281,1,0,0,14.0,0.0
281,1,4,0,23.0,0.0
281,1,3,0,20.0,0.0
281,1,6,0,63.0,0.0
281,1,5,0,13.0,0.0
281,1,5,0,32.0,0.0
281,1,0,0,25.0,0.0
281,0,0,3,0.0,2.0
281,0,0,2,0.0,8.0
281,0,0,2,0.0,2.0
281,0,0,1,0.0,3.0
281,0,0,1,0.0,19.0
281,0,0,2,0.0,5.0
281,0,0,2,0.0,15.0
281,0,0,6,0.0,38.0
281,0,0,1,0.0,32.0
281,0,0,3,0.0,9.0
281,0,0,1,0.0,3.0
281,0,0,2,0.0,21.0
281,0,0,4,0.0,2.0
281,0,0,2,0.0,29.0
281,0,0,1,0.0,5.0
281,0,0,2,0.0,50.0
281,0,0,2,0.0,9.0
281,0,0,1,0.0,7.0
281,0,0,3,0.0,27.0
281,0,0,2,0.0,7.0
281,0,0,4,0.0,27.0
282,1,5,0,24.0,0.0
282,1,4,0,19.0,0.0
282,1,7,0,31.0,0.0
282,1,4,0,30.0,0.0
282,1,3,0,26.0,0.0
282,1,3,0,14.0,0.0
282,1,2,0,23.0,0.0
282,1,2,0,20.0,0.0
282,1,5,0,63.0,0.0
282,1,0,0,13.0,0.0
282,1,3,0,32.0,0.0
282,1,5,0,25.0,0.0
282,0,0,1,0.0,2.0
282,0,0,2,0.0,8.0
282,0,0,2,0.0,2.0
282,0,0,2,0.0,3.0
282,0,0,1,0.0,19.0
282,0,0,2,0.0,5.0
282,0,0,2,0.0,15.0
282,0,0,3,0.0,38.0
282,0,0,1,0.0,32.0
282,0,0,3,0.0,9.0
282,0,0,0,0.0,3.0
282,0,0,3,0.0,21.0
282,0,0,2,0.0,2.0
282,0,0,3,0.0,29.0
282,0,0,1,0.0,5.0
282,0,0,3,0.0,50.0
282,0,0,2,0.0,9.0
282,0,0,2,0.0,7.0
282,0,0,3,0.0,27.0
282,0,0,3,0.0,7.0
282,0,0,2,0.0,27.0
283,1,8,0,24.0,0.0
283,1,0,0,19.0,0.0
283,1,5,0,31.0,0.0
283,1,3,0,30.0,0.0
283,1,2,0,26.0,0.0
283,1,5,0,14.0,0.0
283,1,2,0,23.0,0.0
283,1,3,0,20.0,0.0
283,1,5,0,63.0,0.0
283,1,3,0,13.0,0.0
283,1,4,0,32.0,0.0
283,1,2,0,25.0,0.0
283,0,0,1,0.0,2.0
283,0,0,1,0.0,8.0
283,0,0,1,0.0,2.0
283,0,0,1,0.0,3.0
283,0,0,3,0.0,19.0
283,0,0,2,0.0,5.0
283,0,0,1,0.0,15.0
283,0,0,2,0.0,38.0
283,0,0,2,0.0,32.0
283,0,0,1,0.0,9.0
283,0,0,3,0.0,3.0
283,0,0,2,0.0,21.0
283,0,0,1,0.0,2.0
283,0,0,3,0.0,29.0
283,0,0,1,0.0,5.0
283,0,0,5,0.0,50.0
283,0,0,1,0.0,9.0
283,0,0,2,0.0,7.0
283,0,0,4,0.0,27.0
283,0,0,2,0.0,7.0
283,0,0,3,0.0,27.0
284,1,5,0,24.0,0.0
284,1,2,0,19.0,0.0
284,1,0,0,31.0,0.0
284,1,4,0,30.0,0.0
284,1,2,0,26.0,0.0
284,1,4,0,14.0,0.0
284,1,3,0,23.0,0.0
284,1,2,0,20.0,0.0
284,1,7,0,63.0,0.0
284,1,4,0,13.0,0.0
284,1,2,0,32.0,0.0
284,1,2,0,25.0,0.0
284,0,0,2,0.0,2.0
284,0,0,2,0.0,8.0
284,0,0,0,0.0,2.0
284,0,0,1,0.0,3.0
284,0,0,1,0.0,19.0
284,0,0,0,0.0,5.0
284,0,0,2,0.0,15.0
284,0,0,3,0.0,38.0
284,0,0,1,0.0,32.0
284,0,0,0,0.0,9.0
284,0,0,1,0.0,3.0
284,0,0,3,0.0,21.0
284,0,0,1,0.0,2.0
284,0,0,3,0.0,29.0
284,0,0,3,0.0,5.0
284,0,0,3,0.0,50.0
284,0,0,1,0.0,9.0
284,0,0,3,0.0,7.0
284,0,0,3,0.0,27.0
284,0,0,1,0.0,7.0
284,0,0,3,0.0,27.0
285,1,6,0,24.0,0.0
285,1,5,0,19.0,0.0
285,1,5,0,31.0,0.0
285,1,8,0,30.0,0.0
285,1,4,0,26.0,0.0
285,1,3,0,14.0,0.0
285,1,4,0,23.0,0.0
285,1,3,0,20.0,0.0
285,1,5,0,63.0,0.0
285,1,2,0,13.0,0.0
285,1,2,0,32.0,0.0
285,1,5,0,25.0,0.0
285,0,0,3,0.0,2.0
285,0,0,1,0.0,8.0
285,0,0,2,0.0,2.0
285,0,0,3,0.0,3.0
285,0,0,2,0.0,19.0
285,0,0,1,0.0,5.0
285,0,0,3,0.0,15.0
285,0,0,3,0.0,38.0
285,0,0,4,0.0,32.0
285,0,0,2,0.0,9.0
285,0,0,1,0.0,3.0
285,0,0,3,0.0,21.0
285,0,0,2,0.0,2.0
285,0,0,4,0.0,29.0
285,0,0,1,0.0,5.0
285,0,0,5,0.0,50.0
285,0,0,4,0.0,9.0
285,0,0,2,0.0,7.0
285,0,0,2,0.0,27.0
285,0,0,2,0.0,7.0
285,0,0,2,0.0,27.0
286,1,8,0,24.0,0.0
286,1,3,0,19.0,0.0
286,1,4,0,31.0,0.0
286,1,0,0,30.0,0.0
286,1,4,0,26.0,0.0
286,1,5,0,14.0,0.0
286,1,2,0,23.0,0.0
286,1,3,0,20.0,0.0
286,1,5,0,63.0,0.0
286,1,3,0,13.0,0.0
286,1,2,0,32.0,0.0
286,1,3,0,25.0,0.0
286,0,0,2,0.0,2.0
286,0,0,1,0.0,8.0
286,0,0,2,0.0,2.0
286,0,0,1,0.0,3.0
286,0,0,1,0.0,19.0
286,0,0,2,0.0,5.0
286,0,0,1,0.0,15.0
286,0,0,4,0.0,38.0
286,0,0,2,0.0,32.0
286,0,0,2,0.0,9.0
286,0,0,1,0.0,3.0
286,0,0,2,0.0,21.0
286,0,0,2,0.0,2.0
286,0,0,5,0.0,29.0
286,0,0,1,0.0,5.0
286,0,0,4,0.0,50.0
286,0,0,2,0.0,9.0
286,0,0,1,0.0,7.0
286,0,0,2,0.0,27.0
286,0,0,1,0.0,7.0
286,0,0,3,0.0,27.0
287,1,7,0,24.0,0.0
287,1,4,0,19.0,0.0
287,1,4,0,31.0,0.0
287,1,4,0,30.0,0.0
287,1,5,0,26.0,0.0
287,1,3,0,14.0,0.0
287,1,2,0,23.0,0.0
287,1,4,0,20.0,0.0
287,1,5,0,63.0,0.0
287,1,3,0,13.0,0.0
287,1,0,0,32.0,0.0
287,1,0,0,25.0,0.0
287,0,0,2,0.0,2.0
287,0,0,1,0.0,8.0
287,0,0,4,0.0,2.0
287,0,0,4,0.0,3.0
287,0,0,1,0.0,19.0
287,0,0,2,0.0,5.0
287,0,0,1,0.0,15.0
287,0,0,3,0.0,38.0
287,0,0,2,0.0,32.0
287,0,0,1,0.0,9.0
287,0,0,2,0.0,3.0
287,0,0,2,0.0,21.0
287,0,0,1,0.0,2.0
287,0,0,3,0.0,29.0
287,0,0,1,0.0,5.0
287,0,0,2,0.0,50.0
287,0,0,2,0.0,9.0
287,0,0,1,0.0,7.0
287,0,0,2,0.0,27.0
287,0,0,1,0.0,7.0
287,0,0,3,0.0,27.0
288,1,8,0,24.0,0.0
288,1,4,0,19.0,0.0
288,1,0,0,31.0,0.0
288,1,5,0,30.0,0.0
288,1,4,0,26.0,0.0
288,1,4,0,14.0,0.0
288,1,4,0,23.0,0.0
288,1,3,0,20.0,0.0
288,1,4,0,63.0,0.0
288,1,3,0,13.0,0.0
288,1,2,0,32.0,0.0
288,1,3,0,25.0,0.0
288,0,0,2,0.0,2.0
288,0,0,1,0.0,8.0
288,0,0,3,0.0,2.0
288,0,0,1,0.0,3.0
288,0,0,1,0.0,19.0
288,0,0,0,0.0,5.0
288,0,0,1,0.0,15.0
288,0,0,3,0.0,38.0
288,0,0,3,0.0,32.0
288,0,0,1,0.0,9.0
288,0,0,1,0.0,3.0
288,0,0,4,0.0,21.0
288,0,0,1,0.0,2.0
288,0,0,3,0.0,29.0
288,0,0,3,0.0,5.0
288,0,0,3,0.0,50.0
288,0,0,1,0.0,9.0
288,0,0,4,0.0,7.0
288,0,0,2,0.0,27.0
288,0,0,3,0.0,7.0
288,0,0,3,0.0,27.0
289,1,6,0,24.0,0.0
289,1,3,0,19.0,0.0
289,1,6,0,31.0,0.0
289,1,4,0,30.0,0.0
289,1,3,0,26.0,0.0
289,1,5,0,14.0,0.0
289,1,2,0,23.0,0.0
289,1,0,0,20.0,0.0
289,1,5,0,63.0,0.0
289,1,2,0,13.0,0.0
289,1,3,0,32.0,0.0
289,1,3,0,25.0,0.0
289,0,0,2,0.0,2.0
289,0,0,2,0.0,8.0
289,0,0,1,0.0,2.0
289,0,0,2,0.0,3.0
289,0,0,2,0.0,19.0
289,0,0,2,0.0,5.0
289,0,0,1,0.0,15.0
289,0,0,5,0.0,38.0
289,0,0,1,0.0,32.0
289,0,0,1,0.0,9.0
289,0,0,4,0.0,3.0
289,0,0,2,0.0,21.0
289,0,0,1,0.0,2.0
289,0,0,3,0.0,29.0
289,0,0,1,0.0,5.0
289,0,0,3,0.0,50.0
289,0,0,1,0.0,9.0
289,0,0,1,0.0,7.0
289,0,0,3,0.0,27.0
289,0,0,2,0.0,7.0
289,0,0,2,0.0,27.0
290,1,5,0,24.0,0.0
290,1,7,0,19.0,0.0
290,1,4,0,31.0,0.0
290,1,0,0,30.0,0.0
290,1,3,0,26.0,0.0
290,1,2,0,14.0,0.0
290,1,2,0,23.0,0.0
290,1,3,0,20.0,0.0
290,1,6,0,63.0,0.0
290,1,3,0,13.0,0.0
290,1,2,0,32.0,0.0
290,1,5,0,25.0,0.0
290,0,0,3,0.0,2.0
290,0,0,1,0.0,8.0
290,0,0,3,0.0,2.0
290,0,0,1,0.0,3.0
290,0,0,2,0.0,19.0
290,0,0,1,0.0,5.0
290,0,0,2,0.0,15.0
290,0,0,3,0.0,38.0
290,0,0,2,0.0,32.0
290,0,0,2,0.0,9.0
290,0,0,1,0.0,3.0
290,0,0,1,0.0,21.0
290,0,0,2,0.0,2.0
290,0,0,2,0.0,29.0
290,0,0,1,0.0,5.0
290,0,0,3,0.0,50.0
290,0,0,3,0.0,9.0
290,0,0,0,0.0,7.0
290,0,0,5,0.0,27.0
290,0,0,2,0.0,7.0
290,0,0,2,0.0,27.0
291,1,9,0,24.0,0.0
291,1,5,0,19.0,0.0
291,1,7,0,31.0,0.0
291,1,4,0,30.0,0.0
291,1,4,0,26.0,0.0
291,1,2,0,14.0,0.0
291,1,5,0,23.0,0.0
291,1,3,0,20.0,0.0
291,1,9,0,63.0,0.0
291,1,5,0,13.0,0.0
291,1,4,0,32.0,0.0
291,1,3,0,25.0,0.0
291,0,0,3,0.0,2.0
291,0,0,3,0.0,8.0
291,0,0,1,0.0,2.0
291,0,0,2,0.0,3.0
291,0,0,3,0.0,19.0
291,0,0,2,0.0,5.0
291,0,0,2,0.0,15.0
291,0,0,5,0.0,38.0
291,0,0,3,0.0,32.0
291,0,0,4,0.0,9.0
291,0,0,2,0.0,3.0
291,0,0,4,0.0,21.0
291,0,0,2,0.0,2.0
291,0,0,4,0.0,29.0
291,0,0,5,0.0,5.0
291,0,0,4,0.0,50.0
291,0,0,2,0.0,9.0
291,0,0,1,0.0,7.0
291,0,0,3,0.0,27.0
291,0,0,2,0.0,7.0
291,0,0,3,0.0,27.0
292,1,0,0,24.0,0.0
292,1,4,0,19.0,0.0
292,1,4,0,31.0,0.0
292,1,5,0,30.0,0.0
292,1,3,0,26.0,0.0
292,1,5,0,14.0,0.0
292,1,6,0,23.0,0.0
292,1,3,0,20.0,0.0
292,1,0,0,63.0,0.0
292,1,0,0,13.0,0.0
292,1,4,0,32.0,0.0
292,1,3,0,25.0,0.0
292,0,0,0,0.0,2.0
292,0,0,1,0.0,8.0
292,0,0,1,0.0,2.0
292,0,0,2,0.0,3.0
292,0,0,2,0.0,19.0
292,0,0,2,0.0,5.0
292,0,0,1,0.0,15.0
292,0,0,3,0.0,38.0
292,0,0,2,0.0,32.0
292,0,0,1,0.0,9.0
292,0,0,3,0.0,3.0
292,0,0,4,0.0,21.0
292,0,0,1,0.0,2.0
292,0,0,5,0.0,29.0
292,0,0,2,0.0,5.0
292,0,0,3,0.0,50.0
292,0,0,0,0.0,9.0
292,0,0,2,0.0,7.0
292,0,0,0,0.0,27.0
292,0,0,0,0.0,7.0
292,0,0,2,0.0,27.0
293,1,5,0,24.0,0.0
293,1,0,0,19.0,0.0
293,1,6,0,31.0,0.0
293,1,5,0,30.0,0.0
293,1,3,0,26.0,0.0
293,1,5,0,14.0,0.0
293,1,5,0,23.0,0.0
293,1,1,0,20.0,0.0
293,1,0,0,63.0,0.0
293,1,5,0,13.0,0.0
293,1,4,0,32.0,0.0
293,1,2,0,25.0,0.0
293,0,0,1,0.0,2.0
293,0,0,1,0.0,8.0
293,0,0,1,0.0,2.0
293,0,0,0,0.0,3.0
293,0,0,3,0.0,19.0
293,0,0,3,0.0,5.0
293,0,0,3,0.0,15.0
293,0,0,2,0.0,38.0
293,0,0,1,0.0,32.0
293,0,0,2,0.0,9.0
293,0,0,1,0.0,3.0
293,0,0,3,0.0,21.0
293,0,0,1,0.0,2.0
293,0,0,4,0.0,29.0
293,0,0,1,0.0,5.0
293,0,0,3,0.0,50.0
293,0,0,2,0.0,9.0
293,0,0,2,0.0,7.0
293,0,0,2,0.0,27.0
293,0,0,3,0.0,7.0
293,0,0,2,0.0,27.0
294,1,5,0,24.0,0.0
294,1,0,0,19.0,0.0
294,1,5,0,31.0,0.0
294,1,5,0,30.0,0.0
294,1,2,0,26.0,0.0
294,1,3,0,14.0,0.0
294,1,2,0,23.0,0.0
294,1,5,0,20.0,0.0
294,1,6,0,63.0,0.0
294,1,6,0,13.0,0.0
294,1,4,0,32.0,0.0
294,1,3,0,25.0,0.0
294,0,0,1,0.0,2.0
294,0,0,1,0.0,8.0
294,0,0,3,0.0,2.0
294,0,0,2,0.0,3.0
294,0,0,2,0.0,19.0
294,0,0,2,0.0,5.0
294,0,0,1,0.0,15.0
294,0,0,2,0.0,38.0
294,0,0,1,0.0,32.0
294,0,0,2,0.0,9.0
294,0,0,2,0.0,3.0
294,0,0,4,0.0,21.0
